transaction_id,customer_id,amount,currency,timestamp,rejection_reason
txn_0027555,cust_27556,734.35,INR,2026-09-03T07:57:45,
txn_0027556,cust_27557,734.52,USD,2026-09-03T07:57:48,
txn_0027557,cust_27558,734.69,EUR,2026-09-03T07:57:51,
txn_0027558,cust_27559,734.86,INR,2026-09-03T07:57:54,
txn_0027559,cust_27560,735.03,USD,2026-09-03T07:57:57,
txn_0027560,cust_27561,735.2,EUR,2026-09-03T07:58:00,
txn_0027561,cust_27562,735.37,INR,2026-09-03T07:58:03,
txn_0027562,cust_27563,735.54,USD,2026-09-03T07:58:06,
txn_0027563,cust_27564,735.71,EUR,2026-09-03T07:58:09,
txn_0027564,cust_27565,735.88,INR,2026-09-03T07:58:12,
txn_0027565,cust_27566,736.05,USD,2026-09-03T07:58:15,
txn_0027566,cust_27567,736.22,EUR,2026-09-03T07:58:18,
txn_0027567,cust_27568,736.39,INR,2026-09-03T07:58:21,
txn_0027568,cust_27569,736.56,USD,2026-09-03T07:58:24,
txn_0027569,cust_27570,736.73,EUR,2026-09-03T07:58:27,
txn_0027570,cust_27571,736.9,INR,2026-09-03T07:58:30,
txn_0027571,cust_27572,737.07,USD,2026-09-03T07:58:33,
txn_0027572,cust_27573,737.24,EUR,2026-09-03T07:58:36,
txn_0027573,cust_27574,737.41,INR,2026-09-03T07:58:39,
txn_0027574,cust_27575,737.58,USD,2026-09-03T07:58:42,
txn_0027575,cust_27576,737.75,EUR,2026-09-03T07:58:45,
txn_0027576,cust_27577,737.92,INR,2026-09-03T07:58:48,
txn_0027577,cust_27578,738.09,USD,2026-09-03T07:58:51,
txn_0027578,cust_27579,738.26,EUR,2026-09-03T07:58:54,
txn_0027579,cust_27580,738.43,INR,2026-09-03T07:58:57,
txn_0027580,cust_27581,738.6,USD,2026-09-03T07:59:00,
txn_0027581,cust_27582,738.77,EUR,2026-09-03T07:59:03,
txn_0027582,cust_27583,738.94,INR,2026-09-03T07:59:06,
txn_0027583,cust_27584,739.11,USD,2026-09-03T07:59:09,
txn_0027584,cust_27585,739.28,EUR,2026-09-03T07:59:12,
txn_0027585,cust_27586,739.45,INR,2026-09-03T07:59:15,
txn_0027586,cust_27587,739.62,USD,2026-09-03T07:59:18,
txn_0027587,cust_27588,739.79,EUR,2026-09-03T07:59:21,
txn_0027588,cust_27589,739.96,INR,2026-09-03T07:59:24,
txn_0027589,cust_27590,740.13,USD,2026-09-03T07:59:27,
txn_0027590,cust_27591,740.3,EUR,2026-09-03T07:59:30,
txn_0027591,cust_27592,740.47,INR,2026-09-03T07:59:33,
txn_0027592,cust_27593,740.64,USD,2026-09-03T07:59:36,
txn_0027593,cust_27594,740.81,EUR,2026-09-03T07:59:39,
txn_0027594,cust_27595,740.98,INR,2026-09-03T07:59:42,
txn_0027595,cust_27596,741.15,USD,2026-09-03T07:59:45,
txn_0027596,cust_27597,741.32,EUR,2026-09-03T07:59:48,
txn_0027597,cust_27598,741.49,INR,2026-09-03T07:59:51,
txn_0027598,cust_27599,741.66,USD,2026-09-03T07:59:54,
txn_0027599,cust_27600,741.83,EUR,2026-09-03T07:59:57,
txn_0027600,cust_27601,742.0,INR,2026-09-03T08:00:00,
txn_0027601,cust_27602,742.17,USD,2026-09-03T08:00:03,
txn_0027602,cust_27603,742.34,EUR,2026-09-03T08:00:06,
txn_0027603,cust_27604,742.51,INR,2026-09-03T08:00:09,
txn_0027604,cust_27605,742.68,USD,2026-09-03T08:00:12,
txn_0027605,cust_27606,742.85,EUR,2026-09-03T08:00:15,
txn_0027606,cust_27607,743.02,INR,2026-09-03T08:00:18,
txn_0027607,cust_27608,743.19,USD,2026-09-03T08:00:21,
txn_0027608,cust_27609,743.36,EUR,2026-09-03T08:00:24,
txn_0027609,cust_27610,743.53,INR,2026-09-03T08:00:27,
txn_0027610,cust_27611,743.7,USD,2026-09-03T08:00:30,
txn_0027611,cust_27612,743.87,EUR,2026-09-03T08:00:33,
txn_0027612,cust_27613,744.04,INR,2026-09-03T08:00:36,
txn_0027613,cust_27614,744.21,USD,2026-09-03T08:00:39,
txn_0027614,cust_27615,744.38,EUR,2026-09-03T08:00:42,
txn_0027615,cust_27616,744.55,INR,2026-09-03T08:00:45,
txn_0027616,cust_27617,744.72,USD,2026-09-03T08:00:48,
txn_0027617,cust_27618,744.89,EUR,2026-09-03T08:00:51,
txn_0027618,cust_27619,745.06,INR,2026-09-03T08:00:54,
txn_0027619,cust_27620,745.23,USD,2026-09-03T08:00:57,
txn_0027620,cust_27621,745.4,EUR,2026-09-03T08:01:00,
txn_0027621,cust_27622,745.57,INR,2026-09-03T08:01:03,
txn_0027622,cust_27623,745.74,USD,2026-09-03T08:01:06,
txn_0027623,cust_27624,745.91,EUR,2026-09-03T08:01:09,
txn_0027624,cust_27625,746.08,INR,2026-09-03T08:01:12,
txn_0027625,cust_27626,746.25,USD,2026-09-03T08:01:15,
txn_0027626,cust_27627,746.42,EUR,2026-09-03T08:01:18,
txn_0027627,cust_27628,746.59,INR,2026-09-03T08:01:21,
txn_0027628,cust_27629,746.76,USD,2026-09-03T08:01:24,
txn_0027629,cust_27630,746.93,EUR,2026-09-03T08:01:27,
txn_0027630,cust_27631,747.1,INR,2026-09-03T08:01:30,
txn_0027631,cust_27632,747.27,USD,2026-09-03T08:01:33,
txn_0027632,cust_27633,747.44,EUR,2026-09-03T08:01:36,
txn_0027633,cust_27634,747.61,INR,2026-09-03T08:01:39,
txn_0027634,cust_27635,747.78,USD,2026-09-03T08:01:42,
txn_0027635,cust_27636,747.95,EUR,2026-09-03T08:01:45,
txn_0027636,cust_27637,748.12,INR,2026-09-03T08:01:48,
txn_0027637,cust_27638,748.29,USD,2026-09-03T08:01:51,
txn_0027638,cust_27639,748.46,EUR,2026-09-03T08:01:54,
txn_0027639,cust_27640,748.63,INR,2026-09-03T08:01:57,
txn_0027640,cust_27641,748.8,USD,2026-09-03T08:02:00,
txn_0027641,cust_27642,748.97,EUR,2026-09-03T08:02:03,
txn_0027642,cust_27643,749.14,INR,2026-09-03T08:02:06,
txn_0027643,cust_27644,749.31,USD,2026-09-03T08:02:09,
txn_0027644,cust_27645,749.48,EUR,2026-09-03T08:02:12,
txn_0027645,cust_27646,749.65,INR,2026-09-03T08:02:15,
txn_0027646,cust_27647,749.82,USD,2026-09-03T08:02:18,
txn_0027647,cust_27648,749.99,EUR,2026-09-03T08:02:21,
txn_0027648,cust_27649,750.16,INR,2026-09-03T08:02:24,
txn_0027649,cust_27650,750.33,USD,2026-09-03T08:02:27,
txn_0027650,cust_27651,750.5,EUR,2026-09-03T08:02:30,
txn_0027651,cust_27652,750.67,INR,2026-09-03T08:02:33,
txn_0027652,cust_27653,750.84,USD,2026-09-03T08:02:36,
txn_0027653,cust_27654,751.01,EUR,2026-09-03T08:02:39,
txn_0027654,cust_27655,751.18,INR,2026-09-03T08:02:42,
txn_0027655,cust_27656,751.35,USD,2026-09-03T08:02:45,
txn_0027656,cust_27657,751.52,EUR,2026-09-03T08:02:48,
txn_0027657,cust_27658,751.69,INR,2026-09-03T08:02:51,
txn_0027658,cust_27659,751.86,USD,2026-09-03T08:02:54,
txn_0027659,cust_27660,752.03,EUR,2026-09-03T08:02:57,
txn_0027660,cust_27661,752.2,INR,2026-09-03T08:03:00,
txn_0027661,cust_27662,752.37,USD,2026-09-03T08:03:03,
txn_0027662,cust_27663,752.54,EUR,2026-09-03T08:03:06,
txn_0027663,cust_27664,752.71,INR,2026-09-03T08:03:09,
txn_0027664,cust_27665,752.88,USD,2026-09-03T08:03:12,
txn_0027665,cust_27666,753.05,EUR,2026-09-03T08:03:15,
txn_0027666,cust_27667,753.22,INR,2026-09-03T08:03:18,
txn_0027667,cust_27668,753.39,USD,2026-09-03T08:03:21,
txn_0027668,cust_27669,753.56,EUR,2026-09-03T08:03:24,
txn_0027669,cust_27670,753.73,INR,2026-09-03T08:03:27,
txn_0027670,cust_27671,753.9,USD,2026-09-03T08:03:30,
txn_0027671,cust_27672,754.07,EUR,2026-09-03T08:03:33,
txn_0027672,cust_27673,754.24,INR,2026-09-03T08:03:36,
txn_0027673,cust_27674,754.41,USD,2026-09-03T08:03:39,
txn_0027674,cust_27675,754.58,EUR,2026-09-03T08:03:42,
txn_0027675,cust_27676,754.75,INR,2026-09-03T08:03:45,
txn_0027676,cust_27677,754.92,USD,2026-09-03T08:03:48,
txn_0027677,cust_27678,755.09,EUR,2026-09-03T08:03:51,
txn_0027678,cust_27679,755.26,INR,2026-09-03T08:03:54,
txn_0027679,cust_27680,755.43,USD,2026-09-03T08:03:57,
txn_0027680,cust_27681,755.6,EUR,2026-09-03T08:04:00,
txn_0027681,cust_27682,755.77,INR,2026-09-03T08:04:03,
txn_0027682,cust_27683,755.94,USD,2026-09-03T08:04:06,
txn_0027683,cust_27684,756.11,EUR,2026-09-03T08:04:09,
txn_0027684,cust_27685,756.28,INR,2026-09-03T08:04:12,
txn_0027685,cust_27686,756.45,USD,2026-09-03T08:04:15,
txn_0027686,cust_27687,756.62,EUR,2026-09-03T08:04:18,
txn_0027687,cust_27688,756.79,INR,2026-09-03T08:04:21,
txn_0027688,cust_27689,756.96,USD,2026-09-03T08:04:24,
txn_0027689,cust_27690,757.13,EUR,2026-09-03T08:04:27,
txn_0027690,cust_27691,757.3,INR,2026-09-03T08:04:30,
txn_0027691,cust_27692,757.47,USD,2026-09-03T08:04:33,
txn_0027692,cust_27693,757.64,EUR,2026-09-03T08:04:36,
txn_0027693,cust_27694,757.81,INR,2026-09-03T08:04:39,
txn_0027694,cust_27695,757.98,USD,2026-09-03T08:04:42,
txn_0027695,cust_27696,758.15,EUR,2026-09-03T08:04:45,
txn_0027696,cust_27697,758.32,INR,2026-09-03T08:04:48,
txn_0027697,cust_27698,758.49,USD,2026-09-03T08:04:51,
txn_0027698,cust_27699,758.66,EUR,2026-09-03T08:04:54,
txn_0027699,cust_27700,758.83,INR,2026-09-03T08:04:57,
txn_0027700,cust_27701,759.0,USD,2026-09-03T08:05:00,
txn_0027701,cust_27702,759.17,EUR,2026-09-03T08:05:03,
txn_0027702,cust_27703,759.34,INR,2026-09-03T08:05:06,
txn_0027703,cust_27704,759.51,USD,2026-09-03T08:05:09,
txn_0027704,cust_27705,759.68,EUR,2026-09-03T08:05:12,
txn_0027705,cust_27706,759.85,INR,2026-09-03T08:05:15,
txn_0027706,cust_27707,760.02,USD,2026-09-03T08:05:18,
txn_0027707,cust_27708,760.19,EUR,2026-09-03T08:05:21,
txn_0027708,cust_27709,760.36,INR,2026-09-03T08:05:24,
txn_0027709,cust_27710,760.53,USD,2026-09-03T08:05:27,
txn_0027710,cust_27711,760.7,EUR,2026-09-03T08:05:30,
txn_0027711,cust_27712,760.87,INR,2026-09-03T08:05:33,
txn_0027712,cust_27713,761.04,USD,2026-09-03T08:05:36,
txn_0027713,cust_27714,761.21,EUR,2026-09-03T08:05:39,
txn_0027714,cust_27715,761.38,INR,2026-09-03T08:05:42,
txn_0027715,cust_27716,761.55,USD,2026-09-03T08:05:45,
txn_0027716,cust_27717,761.72,EUR,2026-09-03T08:05:48,
txn_0027717,cust_27718,761.89,INR,2026-09-03T08:05:51,
txn_0027718,cust_27719,762.06,USD,2026-09-03T08:05:54,
txn_0027719,cust_27720,762.23,EUR,2026-09-03T08:05:57,
txn_0027720,cust_27721,762.4,INR,2026-09-03T08:06:00,
txn_0027721,cust_27722,762.57,USD,2026-09-03T08:06:03,
txn_0027722,cust_27723,762.74,EUR,2026-09-03T08:06:06,
txn_0027723,cust_27724,762.91,INR,2026-09-03T08:06:09,
txn_0027724,cust_27725,763.08,USD,2026-09-03T08:06:12,
txn_0027725,cust_27726,763.25,EUR,2026-09-03T08:06:15,
txn_0027726,cust_27727,763.42,INR,2026-09-03T08:06:18,
txn_0027727,cust_27728,763.59,USD,2026-09-03T08:06:21,
txn_0027728,cust_27729,763.76,EUR,2026-09-03T08:06:24,
txn_0027729,cust_27730,763.93,INR,2026-09-03T08:06:27,
txn_0027730,cust_27731,764.1,USD,2026-09-03T08:06:30,
txn_0027731,cust_27732,764.27,EUR,2026-09-03T08:06:33,
txn_0027732,cust_27733,764.44,INR,2026-09-03T08:06:36,
txn_0027733,cust_27734,764.61,USD,2026-09-03T08:06:39,
txn_0027734,cust_27735,764.78,EUR,2026-09-03T08:06:42,
txn_0027735,cust_27736,764.95,INR,2026-09-03T08:06:45,
txn_0027736,cust_27737,765.12,USD,2026-09-03T08:06:48,
txn_0027737,cust_27738,765.29,EUR,2026-09-03T08:06:51,
txn_0027738,cust_27739,765.46,INR,2026-09-03T08:06:54,
txn_0027739,cust_27740,765.63,USD,2026-09-03T08:06:57,
txn_0027740,cust_27741,765.8,EUR,2026-09-03T08:07:00,
txn_0027741,cust_27742,765.97,INR,2026-09-03T08:07:03,
txn_0027742,cust_27743,766.14,USD,2026-09-03T08:07:06,
txn_0027743,cust_27744,766.31,EUR,2026-09-03T08:07:09,
txn_0027744,cust_27745,766.48,INR,2026-09-03T08:07:12,
txn_0027745,cust_27746,766.65,USD,2026-09-03T08:07:15,
txn_0027746,cust_27747,766.82,EUR,2026-09-03T08:07:18,
txn_0027747,cust_27748,766.99,INR,2026-09-03T08:07:21,
txn_0027748,cust_27749,767.16,USD,2026-09-03T08:07:24,
txn_0027749,cust_27750,767.33,EUR,2026-09-03T08:07:27,
txn_0027750,cust_27751,767.5,INR,2026-09-03T08:07:30,
txn_0027751,cust_27752,767.67,USD,2026-09-03T08:07:33,
txn_0027752,cust_27753,767.84,EUR,2026-09-03T08:07:36,
txn_0027753,cust_27754,768.01,INR,2026-09-03T08:07:39,
txn_0027754,cust_27755,768.18,USD,2026-09-03T08:07:42,
txn_0027755,cust_27756,768.35,EUR,2026-09-03T08:07:45,
txn_0027756,cust_27757,768.52,INR,2026-09-03T08:07:48,
txn_0027757,cust_27758,768.69,USD,2026-09-03T08:07:51,
txn_0027758,cust_27759,768.86,EUR,2026-09-03T08:07:54,
txn_0027759,cust_27760,769.03,INR,2026-09-03T08:07:57,
txn_0027760,cust_27761,769.2,USD,2026-09-03T08:08:00,
txn_0027761,cust_27762,769.37,EUR,2026-09-03T08:08:03,
txn_0027762,cust_27763,769.54,INR,2026-09-03T08:08:06,
txn_0027763,cust_27764,769.71,USD,2026-09-03T08:08:09,
txn_0027764,cust_27765,769.88,EUR,2026-09-03T08:08:12,
txn_0027765,cust_27766,770.05,INR,2026-09-03T08:08:15,
txn_0027766,cust_27767,770.22,USD,2026-09-03T08:08:18,
txn_0027767,cust_27768,770.39,EUR,2026-09-03T08:08:21,
txn_0027768,cust_27769,770.56,INR,2026-09-03T08:08:24,
txn_0027769,cust_27770,770.73,USD,2026-09-03T08:08:27,
txn_0027770,cust_27771,770.9,EUR,2026-09-03T08:08:30,
txn_0027771,cust_27772,771.07,INR,2026-09-03T08:08:33,
txn_0027772,cust_27773,771.24,USD,2026-09-03T08:08:36,
txn_0027773,cust_27774,771.41,EUR,2026-09-03T08:08:39,
txn_0027774,cust_27775,771.58,INR,2026-09-03T08:08:42,
txn_0027775,cust_27776,771.75,USD,2026-09-03T08:08:45,
txn_0027776,cust_27777,771.92,EUR,2026-09-03T08:08:48,
txn_0027777,cust_27778,772.09,INR,2026-09-03T08:08:51,
txn_0027778,cust_27779,772.26,USD,2026-09-03T08:08:54,
txn_0027779,cust_27780,772.43,EUR,2026-09-03T08:08:57,
txn_0027780,cust_27781,772.6,INR,2026-09-03T08:09:00,
txn_0027781,cust_27782,772.77,USD,2026-09-03T08:09:03,
txn_0027782,cust_27783,772.94,EUR,2026-09-03T08:09:06,
txn_0027783,cust_27784,773.11,INR,2026-09-03T08:09:09,
txn_0027784,cust_27785,773.28,USD,2026-09-03T08:09:12,
txn_0027785,cust_27786,773.45,EUR,2026-09-03T08:09:15,
txn_0027786,cust_27787,773.62,INR,2026-09-03T08:09:18,
txn_0027787,cust_27788,773.79,USD,2026-09-03T08:09:21,
txn_0027788,cust_27789,773.96,EUR,2026-09-03T08:09:24,
txn_0027789,cust_27790,774.13,INR,2026-09-03T08:09:27,
txn_0027790,cust_27791,774.3,USD,2026-09-03T08:09:30,
txn_0027791,cust_27792,774.47,EUR,2026-09-03T08:09:33,
txn_0027792,cust_27793,774.64,INR,2026-09-03T08:09:36,
txn_0027793,cust_27794,774.81,USD,2026-09-03T08:09:39,
txn_0027794,cust_27795,774.98,EUR,2026-09-03T08:09:42,
txn_0027795,cust_27796,775.15,INR,2026-09-03T08:09:45,
txn_0027796,cust_27797,775.32,USD,2026-09-03T08:09:48,
txn_0027797,cust_27798,775.49,EUR,2026-09-03T08:09:51,
txn_0027798,cust_27799,775.66,INR,2026-09-03T08:09:54,
txn_0027799,cust_27800,775.83,USD,2026-09-03T08:09:57,
txn_0027800,cust_27801,776.0,EUR,2026-09-03T08:10:00,
txn_0027801,cust_27802,776.17,INR,2026-09-03T08:10:03,
txn_0027802,cust_27803,776.34,USD,2026-09-03T08:10:06,
txn_0027803,cust_27804,776.51,EUR,2026-09-03T08:10:09,
txn_0027804,cust_27805,776.68,INR,2026-09-03T08:10:12,
txn_0027805,cust_27806,776.85,USD,2026-09-03T08:10:15,
txn_0027806,cust_27807,777.02,EUR,2026-09-03T08:10:18,
txn_0027807,cust_27808,777.19,INR,2026-09-03T08:10:21,
txn_0027808,cust_27809,777.36,USD,2026-09-03T08:10:24,
txn_0027809,cust_27810,777.53,EUR,2026-09-03T08:10:27,
txn_0027810,cust_27811,777.7,INR,2026-09-03T08:10:30,
txn_0027811,cust_27812,777.87,USD,2026-09-03T08:10:33,
txn_0027812,cust_27813,778.04,EUR,2026-09-03T08:10:36,
txn_0027813,cust_27814,778.21,INR,2026-09-03T08:10:39,
txn_0027814,cust_27815,778.38,USD,2026-09-03T08:10:42,
txn_0027815,cust_27816,778.55,EUR,2026-09-03T08:10:45,
txn_0027816,cust_27817,778.72,INR,2026-09-03T08:10:48,
txn_0027817,cust_27818,778.89,USD,2026-09-03T08:10:51,
txn_0027818,cust_27819,779.06,EUR,2026-09-03T08:10:54,
txn_0027819,cust_27820,779.23,INR,2026-09-03T08:10:57,
txn_0027820,cust_27821,779.4,USD,2026-09-03T08:11:00,
txn_0027821,cust_27822,779.57,EUR,2026-09-03T08:11:03,
txn_0027822,cust_27823,779.74,INR,2026-09-03T08:11:06,
txn_0027823,cust_27824,779.91,USD,2026-09-03T08:11:09,
txn_0027824,cust_27825,780.08,EUR,2026-09-03T08:11:12,
txn_0027825,cust_27826,780.25,INR,2026-09-03T08:11:15,
txn_0027826,cust_27827,780.42,USD,2026-09-03T08:11:18,
txn_0027827,cust_27828,780.59,EUR,2026-09-03T08:11:21,
txn_0027828,cust_27829,780.76,INR,2026-09-03T08:11:24,
txn_0027829,cust_27830,780.93,USD,2026-09-03T08:11:27,
txn_0027830,cust_27831,781.1,EUR,2026-09-03T08:11:30,
txn_0027831,cust_27832,781.27,INR,2026-09-03T08:11:33,
txn_0027832,cust_27833,781.44,USD,2026-09-03T08:11:36,
txn_0027833,cust_27834,781.61,EUR,2026-09-03T08:11:39,
txn_0027834,cust_27835,781.78,INR,2026-09-03T08:11:42,
txn_0027835,cust_27836,781.95,USD,2026-09-03T08:11:45,
txn_0027836,cust_27837,782.12,EUR,2026-09-03T08:11:48,
txn_0027837,cust_27838,782.29,INR,2026-09-03T08:11:51,
txn_0027838,cust_27839,782.46,USD,2026-09-03T08:11:54,
txn_0027839,cust_27840,782.63,EUR,2026-09-03T08:11:57,
txn_0027840,cust_27841,782.8,INR,2026-09-03T08:12:00,
txn_0027841,cust_27842,782.97,USD,2026-09-03T08:12:03,
txn_0027842,cust_27843,783.14,EUR,2026-09-03T08:12:06,
txn_0027843,cust_27844,783.31,INR,2026-09-03T08:12:09,
txn_0027844,cust_27845,783.48,USD,2026-09-03T08:12:12,
txn_0027845,cust_27846,783.65,EUR,2026-09-03T08:12:15,
txn_0027846,cust_27847,783.82,INR,2026-09-03T08:12:18,
txn_0027847,cust_27848,783.99,USD,2026-09-03T08:12:21,
txn_0027848,cust_27849,784.16,EUR,2026-09-03T08:12:24,
txn_0027849,cust_27850,784.33,INR,2026-09-03T08:12:27,
txn_0027850,cust_27851,784.5,USD,2026-09-03T08:12:30,
txn_0027851,cust_27852,784.67,EUR,2026-09-03T08:12:33,
txn_0027852,cust_27853,784.84,INR,2026-09-03T08:12:36,
txn_0027853,cust_27854,785.01,USD,2026-09-03T08:12:39,
txn_0027854,cust_27855,785.18,EUR,2026-09-03T08:12:42,
txn_0027855,cust_27856,785.35,INR,2026-09-03T08:12:45,
txn_0027856,cust_27857,785.52,USD,2026-09-03T08:12:48,
txn_0027857,cust_27858,785.69,EUR,2026-09-03T08:12:51,
txn_0027858,cust_27859,785.86,INR,2026-09-03T08:12:54,
txn_0027859,cust_27860,786.03,USD,2026-09-03T08:12:57,
txn_0027860,cust_27861,786.2,EUR,2026-09-03T08:13:00,
txn_0027861,cust_27862,786.37,INR,2026-09-03T08:13:03,
txn_0027862,cust_27863,786.54,USD,2026-09-03T08:13:06,
txn_0027863,cust_27864,786.71,EUR,2026-09-03T08:13:09,
txn_0027864,cust_27865,786.88,INR,2026-09-03T08:13:12,
txn_0027865,cust_27866,787.05,USD,2026-09-03T08:13:15,
txn_0027866,cust_27867,787.22,EUR,2026-09-03T08:13:18,
txn_0027867,cust_27868,787.39,INR,2026-09-03T08:13:21,
txn_0027868,cust_27869,787.56,USD,2026-09-03T08:13:24,
txn_0027869,cust_27870,787.73,EUR,2026-09-03T08:13:27,
txn_0027870,cust_27871,787.9,INR,2026-09-03T08:13:30,
txn_0027871,cust_27872,788.07,USD,2026-09-03T08:13:33,
txn_0027872,cust_27873,788.24,EUR,2026-09-03T08:13:36,
txn_0027873,cust_27874,788.41,INR,2026-09-03T08:13:39,
txn_0027874,cust_27875,788.58,USD,2026-09-03T08:13:42,
txn_0027875,cust_27876,788.75,EUR,2026-09-03T08:13:45,
txn_0027876,cust_27877,788.92,INR,2026-09-03T08:13:48,
txn_0027877,cust_27878,789.09,USD,2026-09-03T08:13:51,
txn_0027878,cust_27879,789.26,EUR,2026-09-03T08:13:54,
txn_0027879,cust_27880,789.43,INR,2026-09-03T08:13:57,
txn_0027880,cust_27881,789.6,USD,2026-09-03T08:14:00,
txn_0027881,cust_27882,789.77,EUR,2026-09-03T08:14:03,
txn_0027882,cust_27883,789.94,INR,2026-09-03T08:14:06,
txn_0027883,cust_27884,790.11,USD,2026-09-03T08:14:09,
txn_0027884,cust_27885,790.28,EUR,2026-09-03T08:14:12,
txn_0027885,cust_27886,790.45,INR,2026-09-03T08:14:15,
txn_0027886,cust_27887,790.62,USD,2026-09-03T08:14:18,
txn_0027887,cust_27888,790.79,EUR,2026-09-03T08:14:21,
txn_0027888,cust_27889,790.96,INR,2026-09-03T08:14:24,
txn_0027889,cust_27890,791.13,USD,2026-09-03T08:14:27,
txn_0027890,cust_27891,791.3,EUR,2026-09-03T08:14:30,
txn_0027891,cust_27892,791.47,INR,2026-09-03T08:14:33,
txn_0027892,cust_27893,791.64,USD,2026-09-03T08:14:36,
txn_0027893,cust_27894,791.81,EUR,2026-09-03T08:14:39,
txn_0027894,cust_27895,791.98,INR,2026-09-03T08:14:42,
txn_0027895,cust_27896,792.15,USD,2026-09-03T08:14:45,
txn_0027896,cust_27897,792.32,EUR,2026-09-03T08:14:48,
txn_0027897,cust_27898,792.49,INR,2026-09-03T08:14:51,
txn_0027898,cust_27899,792.66,USD,2026-09-03T08:14:54,
txn_0027899,cust_27900,792.83,EUR,2026-09-03T08:14:57,
txn_0027900,cust_27901,793.0,INR,2026-09-03T08:15:00,
txn_0027901,cust_27902,793.17,USD,2026-09-03T08:15:03,
txn_0027902,cust_27903,793.34,EUR,2026-09-03T08:15:06,
txn_0027903,cust_27904,793.51,INR,2026-09-03T08:15:09,
txn_0027904,cust_27905,793.68,USD,2026-09-03T08:15:12,
txn_0027905,cust_27906,793.85,EUR,2026-09-03T08:15:15,
txn_0027906,cust_27907,794.02,INR,2026-09-03T08:15:18,
txn_0027907,cust_27908,794.19,USD,2026-09-03T08:15:21,
txn_0027908,cust_27909,794.36,EUR,2026-09-03T08:15:24,
txn_0027909,cust_27910,794.53,INR,2026-09-03T08:15:27,
txn_0027910,cust_27911,794.7,USD,2026-09-03T08:15:30,
txn_0027911,cust_27912,794.87,EUR,2026-09-03T08:15:33,
txn_0027912,cust_27913,795.04,INR,2026-09-03T08:15:36,
txn_0027913,cust_27914,795.21,USD,2026-09-03T08:15:39,
txn_0027914,cust_27915,795.38,EUR,2026-09-03T08:15:42,
txn_0027915,cust_27916,795.55,INR,2026-09-03T08:15:45,
txn_0027916,cust_27917,795.72,USD,2026-09-03T08:15:48,
txn_0027917,cust_27918,795.89,EUR,2026-09-03T08:15:51,
txn_0027918,cust_27919,796.06,INR,2026-09-03T08:15:54,
txn_0027919,cust_27920,796.23,USD,2026-09-03T08:15:57,
txn_0027920,cust_27921,796.4,EUR,2026-09-03T08:16:00,
txn_0027921,cust_27922,796.57,INR,2026-09-03T08:16:03,
txn_0027922,cust_27923,796.74,USD,2026-09-03T08:16:06,
txn_0027923,cust_27924,796.91,EUR,2026-09-03T08:16:09,
txn_0027924,cust_27925,797.08,INR,2026-09-03T08:16:12,
txn_0027925,cust_27926,797.25,USD,2026-09-03T08:16:15,
txn_0027926,cust_27927,797.42,EUR,2026-09-03T08:16:18,
txn_0027927,cust_27928,797.59,INR,2026-09-03T08:16:21,
txn_0027928,cust_27929,797.76,USD,2026-09-03T08:16:24,
txn_0027929,cust_27930,797.93,EUR,2026-09-03T08:16:27,
txn_0027930,cust_27931,798.1,INR,2026-09-03T08:16:30,
txn_0027931,cust_27932,798.27,USD,2026-09-03T08:16:33,
txn_0027932,cust_27933,798.44,EUR,2026-09-03T08:16:36,
txn_0027933,cust_27934,798.61,INR,2026-09-03T08:16:39,
txn_0027934,cust_27935,798.78,USD,2026-09-03T08:16:42,
txn_0027935,cust_27936,798.95,EUR,2026-09-03T08:16:45,
txn_0027936,cust_27937,799.12,INR,2026-09-03T08:16:48,
txn_0027937,cust_27938,799.29,USD,2026-09-03T08:16:51,
txn_0027938,cust_27939,799.46,EUR,2026-09-03T08:16:54,
txn_0027939,cust_27940,799.63,INR,2026-09-03T08:16:57,
txn_0027940,cust_27941,799.8,USD,2026-09-03T08:17:00,
txn_0027941,cust_27942,799.97,EUR,2026-09-03T08:17:03,
txn_0027942,cust_27943,800.14,INR,2026-09-03T08:17:06,
txn_0027943,cust_27944,800.31,USD,2026-09-03T08:17:09,
txn_0027944,cust_27945,800.48,EUR,2026-09-03T08:17:12,
txn_0027945,cust_27946,800.65,INR,2026-09-03T08:17:15,
txn_0027946,cust_27947,800.82,USD,2026-09-03T08:17:18,
txn_0027947,cust_27948,800.99,EUR,2026-09-03T08:17:21,
txn_0027948,cust_27949,801.16,INR,2026-09-03T08:17:24,
txn_0027949,cust_27950,801.33,USD,2026-09-03T08:17:27,
txn_0027950,cust_27951,801.5,EUR,2026-09-03T08:17:30,
txn_0027951,cust_27952,801.67,INR,2026-09-03T08:17:33,
txn_0027952,cust_27953,801.84,USD,2026-09-03T08:17:36,
txn_0027953,cust_27954,802.01,EUR,2026-09-03T08:17:39,
txn_0027954,cust_27955,802.18,INR,2026-09-03T08:17:42,
txn_0027955,cust_27956,802.35,USD,2026-09-03T08:17:45,
txn_0027956,cust_27957,802.52,EUR,2026-09-03T08:17:48,
txn_0027957,cust_27958,802.69,INR,2026-09-03T08:17:51,
txn_0027958,cust_27959,802.86,USD,2026-09-03T08:17:54,
txn_0027959,cust_27960,803.03,EUR,2026-09-03T08:17:57,
txn_0027960,cust_27961,803.2,INR,2026-09-03T08:18:00,
